parameter1,parameter2,parameter3
4.694339179,0.998900776,11.4192312
4.584139581,1.499691001,11.15569922
4.58812128,1.988556667,11.21984198
4.629498265,2.17841345,11.01230559
4.629498265,2.17841345,11.01230559
4.555984698,2.086744802,11.09178835
4.69908573,3.42889395,10.89815832
4.648339572,3.037429396,10.65286791
4.690606492,2.457989325,10.8993233
4.690606492,2.457989325,10.8993233
4.690606492,2.457989325,10.8993233
4.793667804,2.27328248,11.18154965
4.906228095,1.964944529,11.23083777
4.906228095,1.964944529,11.23083777
4.846273104,2.182645838,10.97281897
4.825695572,2.385120929,11.44001159
4.712318122,1.095391184,11.31533866
4.712318122,1.095391184,11.31533866
4.807658125,0.71691093,11.75451657
4.761438344,0.273190144,11.87537369
4.826793318,0.151551585,11.76741219
4.765527441,-0.103458502,11.86480405
4.855371318,0.17874422,11.61231903
4.855371318,0.17874422,11.61231903
4.728671061,0.186986962,11.95436608
4.782556031,-0.983013765,11.73497815
4.782556031,-0.983013765,11.73497815
4.782556031,-0.983013765,11.73497815
4.690406317,-0.704107619,11.90375762
4.690406317,-0.704107619,11.90375762
4.759887828,0.2485688,12.02746081
4.690821805,1.329687279,11.8819614
4.63118253,1.493565379,11.92393515
4.578223644,1.307350547,11.79168843
4.578223644,1.307350547,11.79168843
4.582867349,1.438776241,12.22252676
4.622740956,1.135599943,12.21635447
4.603810354,1.089921574,12.13982379
4.603810354,1.089921574,12.13982379
4.624072869,1.30931656,11.80178954
4.650691737,1.869729315,11.25096148
4.650691737,1.869729315,11.25096148
4.650691737,1.869729315,11.25096148
4.61763964,1.603652979,11.04599091
4.61763964,1.603652979,11.04599091
4.71957616,0.552696078,11.11535746
4.704189451,0.433542548,11.23816904
4.791866958,0.771818881,11.64448353
4.791866958,0.771818881,11.64448353
4.874376888,1.060133213,11.65092136
4.937011239,1.682767236,11.73519671
4.971509804,1.176541623,11.99035118
4.971509804,1.176541623,11.99035118
4.951350416,0.874765439,12.25123059
4.823037807,1.126021647,11.93063158
4.870825872,0.731204703,12.12393991
4.899334848,1.374114429,11.57788011
4.918243752,1.696034197,11.61971736
4.891641344,2.368702274,11.64114127
4.816948231,3.397267587,11.78002222
4.791836522,3.754927399,12.03799056
5.048795346,3.803323976,11.99314607
5.022376262,3.64640389,11.89825929
5.115548776,3.493794019,12.17070548
5.115548776,3.493794019,12.17070548
5.12927759,3.573642917,12.20227246
5.094208176,3.563285572,11.98508111
5.094208176,3.563285572,11.98508111
5.231948432,2.4979053,11.89385064
5.12467757,2.092032353,11.7099253
4.997107162,0.420889557,11.55852392
5.09331525,-0.614092785,12.13789424
5.169018626,-0.038852913,11.83360857
5.140134261,-0.548289812,11.88522323
5.170126341,0.105402522,11.88492705
5.160779795,0.402933633,12.56352677
5.186335914,0.263226662,12.81927827
5.186335914,0.263226662,12.81927827
5.186335914,0.263226662,12.81927827
4.940772929,0.40810673,13.08067415
4.953263029,0.220114807,12.98546409
4.953524811,-0.293771456,12.74564578
4.985687193,-0.435304344,12.90226176
5.006736214,-1.043219704,12.66419283
5.165950567,-1.265163069,12.47772246
4.913680316,-1.228125469,12.15537211
4.931501679,-1.198722108,12.32505902
4.865030057,-1.162568799,12.15837714
4.771462289,-1.898548366,12.26960227
4.786483489,-2.019418005,12.50885193
4.725478296,-1.143703047,11.97632827
4.574279404,-1.872965763,11.91580335
4.607137485,-1.126214013,12.10785521
4.59106205,-0.899181512,12.06934608
4.64143347,-0.909586274,12.14932077
4.64143347,-0.909586274,12.14932077
4.645812102,-0.84118684,11.88793627
4.6962249,-0.218969796,12.10051808
4.777161535,-0.153594693,11.56552711
4.695464231,-0.011845646,11.25209365
4.712399777,0.123459241,11.16304744
4.766604544,0.660829035,10.80904684
4.999752938,0.648553443,10.33221342
4.932225046,0.85973305,10.40941811
5.000194704,0.204643539,10.45344687
4.973161315,-0.416291052,9.953463998
5.03075179,-0.414295873,9.562094522
5.108533647,-0.50211336,9.984530985
5.108533647,-0.50211336,9.984530985
5.233629498,0.469530135,10.02248586
5.098395477,-0.457425427,10.54975939
5.179667597,-0.902081817,10.13396311
5.117323705,-1.438810611,10.19543563
5.183772992,-1.7506332,10.40044617
5.183772992,-1.7506332,10.40044617
5.17955221,-1.686109245,10.35988043
5.047659942,-1.388853757,9.983379767
5.049121809,-0.558210247,9.986515521
5.005865224,-0.591939145,9.851896982
5.005865224,-0.591939145,9.851896982
5.010531585,-0.719656914,10.25098536
4.884785833,-0.392066532,10.37299868
4.876693408,-0.123410998,10.3334227
4.912152905,0.158437157,10.03292169
4.833402176,-0.380426775,10.46458698
4.833402176,-0.380426775,10.46458698
4.893226292,-0.806951452,10.75141453
4.857974018,-0.258138814,10.62995339
4.772504729,0.011559692,10.21174213
4.772504729,0.011559692,10.21174213
4.722584391,0.327778575,9.506289278
4.852967815,-0.153142546,9.434535064
4.92618219,-0.430150491,9.303124681
4.925993229,-0.651256648,9.334557129
5.037761717,-1.250310363,9.55666133
5.138803594,-0.685019677,10.00410424
5.283429188,-0.472131909,10.09249964
5.224128881,-0.745352334,9.97415351
5.344368096,-0.752176888,10.00059959
5.216696365,-0.762019683,9.88942481
5.14099457,-1.259116823,10.08125004
5.289452435,-0.182594255,9.564495298
5.289452435,-0.182594255,9.564495298
5.289452435,-0.182594255,9.564495298
5.308996874,-1.039235475,9.814502012
5.308996874,-1.039235475,9.814502012
5.087988336,-1.108979382,9.838694223
5.087988336,-1.108979382,9.838694223
5.127551449,-1.269193,10.07087742
5.002962224,-0.328924817,9.793153477
5.031876068,-0.845716112,9.854771413
5.015603272,-1.111093379,10.14171892
5.015603272,-1.111093379,10.14171892
5.058074192,-0.858403338,10.2973387
5.09054961,-0.545217181,10.19857594
4.919047142,-0.451807909,10.80472761
4.918206384,-0.826688742,10.98858795
4.918206384,-0.826688742,10.98858795
5.012763878,-1.851886546,11.20796543
4.921423335,-2.648061141,11.67305186
4.921423335,-2.648061141,11.67305186
5.007677895,-2.205836637,11.35357856
5.09867523,-2.07347392,10.92642267
5.09958019,-2.285466075,10.92037353
5.070935698,-2.094059397,10.9782566
5.112843004,-1.769946481,11.06169009
5.068925438,-1.322380536,11.37720327
5.005876841,-0.565761361,11.32322087
4.964832916,-0.13446208,10.7585229
4.964832916,-0.13446208,10.7585229
4.964832916,-0.13446208,10.7585229
4.764190543,-0.451295048,11.03625121
4.982811249,-0.520009243,11.71575252
5.034417875,-0.913811633,11.75702517
5.034417875,-0.913811633,11.75702517
5.254427937,-0.564723956,11.67726315
5.191447188,-0.257174094,11.69222967
5.078179481,-0.128308476,11.52479218
4.938067153,-0.584475957,11.98801613
4.80986001,-0.031350414,11.30454023
4.705889568,0.579879604,11.44782887
4.585369958,0.892698051,11.57668705
4.585369958,0.892698051,11.57668705
4.585369958,0.892698051,11.57668705
4.555369907,0.013080226,11.30867919
4.592766762,0.812504685,10.87074686
4.592766762,0.812504685,10.87074686
4.592766762,0.812504685,10.87074686
4.594198663,0.100218105,10.80979447
4.642981637,0.275291299,10.4544006
4.642981637,0.275291299,10.4544006
4.520279394,0.44689665,10.38191321
4.506131345,0.130590312,10.21951549
4.506131345,0.130590312,10.21951549
4.619992985,-1.063628466,9.856464088
4.752199203,-0.437634752,10.1345566
4.785820981,0.505215653,10.01188199
4.755592974,-0.150114364,9.769321606
4.755592974,-0.150114364,9.769321606
4.779000293,0.293138493,9.616709947
4.973525161,0.424725266,9.598786431
4.973525161,0.424725266,9.598786431
4.920531637,0.834396958,9.751703033
5.041499142,0.288488256,9.409939395
5.229090921,1.696810956,9.49453497
5.22905497,0.580255289,9.776083468
5.29336758,0.462840452,9.791142542
5.238011741,1.433330092,9.96559536
5.238011741,1.433330092,9.96559536
5.238011741,1.433330092,9.96559536
5.186553153,1.569131717,10.61005697
5.186553153,1.569131717,10.61005697
5.163887374,1.48391094,10.85802824
5.244649879,1.579862501,10.71964087
5.130907445,0.733652097,10.87169232
5.135618217,1.302071231,10.79223819
5.027555338,2.111173045,10.9504086
4.95979353,1.975540964,10.88410485
4.964010378,1.462383448,10.64599474
4.856011039,1.542234738,10.42820831
4.889112044,2.111325913,10.65771562
4.963376703,1.710136428,10.48586884
4.937537314,1.113984791,10.72700187
4.937537314,1.113984791,10.72700187
4.989722347,1.975238345,11.19309784
4.938069057,1.367883274,11.2431332
4.903776509,1.500583004,11.3084475
4.903776509,1.500583004,11.3084475
4.796283057,1.055317491,10.94398593
4.847878164,0.656366697,10.44466514
4.84545457,0.657693838,9.767793538
4.723815276,0.260936811,9.842352143
4.723815276,0.260936811,9.842352143
4.775283654,0.700123392,9.287555853
4.796814945,1.422679728,9.429113507
4.796814945,1.422679728,9.429113507
4.713773192,0.510223165,9.546927547
4.768411301,0.227332048,9.686496417
4.861483151,-0.224929056,9.705138157
4.900885417,0.54548565,9.861795312
4.906093808,0.495473841,10.24550933
4.906093808,0.495473841,10.24550933
5.078900231,0.503424484,10.35665837
5.113627063,0.841010446,10.34165414
5.036285561,0.617500436,10.03031593
5.017591824,0.917438659,9.887481821
5.018987313,1.414722155,9.549281111
5.018987313,1.414722155,9.549281111
5.077837893,2.371594922,9.65209404
5.016215465,2.442555646,9.527231944
5.000443912,3.113886088,9.37068767
5.000443912,3.113886088,9.37068767
5.000443912,3.113886088,9.37068767
4.970460592,3.5027389,9.256413583
4.970460592,3.5027389,9.256413583
4.970460592,3.5027389,9.256413583
4.947920912,3.186010637,9.495132656
4.947920912,3.186010637,9.495132656
4.947920912,3.186010637,9.495132656
5.143355857,3.158785202,9.232051383
5.143355857,3.158785202,9.232051383
5.054715841,2.566994566,8.904743664
5.169138664,2.443005329,9.601429072
4.865782596,1.335278306,9.541061878
4.865782596,1.335278306,9.541061878
4.702389356,0.436462427,10.03196965
4.876095028,0.92603796,10.48307058
4.85436398,0.714236858,10.36531692
4.904464059,0.953845815,10.08389694
4.904464059,0.953845815,10.08389694
4.904464059,0.953845815,10.08389694
4.819794367,1.120726497,9.732949935
4.806855032,0.568189436,9.454081286
4.923488582,0.015025632,9.893771267
4.857260557,0.389305971,10.29133851
4.872374568,1.18600884,10.28692949
4.831666663,0.980601413,10.82766311
4.856477044,1.441504038,11.13610141
4.884347782,1.309898268,11.05809478
4.918465518,0.984066132,11.19942295
5.055050938,1.59309511,11.1090686
5.086828298,1.515823904,11.31186148
5.086828298,1.515823904,11.31186148
4.961317162,1.563726585,11.06900567
5.202259668,0.553742086,10.61247201
5.105366621,0.290000899,11.21407601
5.08384896,0.398207217,11.00175003
5.102499761,0.002470785,10.41031787
5.131003013,-0.028040078,10.48374323
5.162625265,0.105111312,10.75633187
5.141082007,0.069661122,10.77036345
5.091806199,-0.159874581,10.80118765
5.091806199,-0.159874581,10.80118765
5.033838776,-0.764464764,10.50260393
5.110761931,-0.743944878,10.75274244
5.107808237,-0.792878965,10.94237094
4.937587563,-0.821782749,11.20889869
4.937587563,-0.821782749,11.20889869
4.835248262,-1.164700365,11.62021006
4.819848619,-1.052474683,11.52739857
4.682582902,-1.335022504,11.78095988
4.72819508,-1.790606529,11.65940498
4.626515038,-1.198519843,12.19953586
4.74893008,-1.433092981,12.2515068
4.893619827,-1.268485813,12.27304418
4.893619827,-1.268485813,12.27304418
4.893619827,-1.268485813,12.27304418
5.020466501,-1.573460826,12.45450406
4.954823337,-1.417736864,12.49593785
5.08487765,-1.315611022,12.53161143
5.00544256,-1.329963812,12.61131967
4.952813817,-1.28238202,12.52267465
5.022660635,-1.287237997,12.14882521
5.121640933,-1.487965353,12.22494846
5.189090896,-1.740422495,12.47274597
5.286538737,-1.306384521,11.96764587
5.286538737,-1.306384521,11.96764587
5.239848067,-1.708372621,11.64335078
5.203005974,-1.525352208,11.75638001
5.096603681,-1.549984673,12.00016317
4.996907745,-1.80496659,12.45030997
4.996907745,-1.80496659,12.45030997
4.887014216,-1.872197225,12.07189072
4.887014216,-1.872197225,12.07189072
4.829743581,-1.716642227,12.38599127
4.855355406,-0.89414438,12.86414817
4.757434248,-1.625991732,12.65556127
4.921995608,-0.815731772,12.35765715
4.831490578,-0.876674174,11.86414797
4.842270819,-0.336944904,12.1038025
4.951684087,-0.385079074,12.2966753
4.956873257,-0.156596179,12.13006333
5.0316613,0.392079843,12.57448328
5.105388969,0.636885065,12.76219766
5.179898689,1.008196199,12.60636172
5.045893348,1.113172089,12.34356327
5.045893348,1.113172089,12.34356327
5.045893348,1.113172089,12.34356327
5.045893348,1.113172089,12.34356327
5.030334165,0.584416995,12.1259192
5.050846924,0.962639846,11.94005898
5.005990915,1.068249454,11.75116131
5.143644468,1.23549605,11.42132432
4.985932596,1.281338913,11.33558696
5.132450071,1.164740952,11.27319908
5.210394359,0.241410036,11.16304802
5.262525738,-0.548210544,11.363868
5.255027942,0.467641935,11.19074465
5.273328802,0.964618103,11.63597711
5.171083616,1.156063388,12.12024707
5.16733591,0.965817576,11.88295549
5.16733591,0.965817576,11.88295549
5.028197539,0.55090576,11.48708703
5.020032532,0.091763717,10.96885655
5.079990117,-0.084425763,10.4520212
4.986133293,-0.223773798,10.45754139
5.00517649,-0.193909796,10.43079961
5.016170027,-0.237072403,10.57949814
5.016170027,-0.237072403,10.57949814
5.016170027,-0.237072403,10.57949814
5.032848717,0.44598369,10.13499894
4.967447564,0.740735746,10.70890194
5.001705886,0.308802843,10.60691695
5.24727115,-0.627864344,10.76077041
5.38414954,-0.541371875,11.65849562
5.370106715,-1.296866593,11.88409431
5.370106715,-1.296866593,11.88409431
5.324104739,-1.159405817,11.75553448
5.341028912,-1.352416987,11.63847316
5.330838383,-0.2258706,11.67305301
5.374240456,0.293200355,11.72293847
5.374240456,0.293200355,11.72293847
5.46412334,0.330598623,11.09184987
5.427598407,-0.084486012,11.31821687
5.401006409,-0.847661623,11.52946026
5.41702367,-0.789238454,11.74039373
5.328430113,-0.710778141,11.60159535
5.328430113,-0.710778141,11.60159535
5.328430113,-0.710778141,11.60159535
5.328430113,-0.710778141,11.60159535
5.357818469,-0.948150322,11.95500937
5.286412821,-0.400520778,11.98421712
5.301240109,0.077839708,12.06207813
5.32428528,0.351379679,12.34942062
5.400066038,1.093772281,12.04119395
5.395491107,1.015649183,11.44348877
5.322008387,0.662880772,12.27347736
5.207635772,1.035782892,12.22882297
5.105518871,1.68861896,11.82249216
5.091326709,1.320685507,11.9563216
5.16220898,1.494325448,11.90264204
5.24717422,1.178324633,11.95597593
5.176484564,1.176629561,11.99521336
5.271142064,0.858670838,12.27620973
5.345747901,1.672832425,12.48583047
5.303824654,2.00928795,12.50679472
5.231905052,1.550253658,13.10248609
5.431919546,0.990907311,12.93818099
5.4908478,1.289587605,12.65814716
5.466662418,0.418064522,13.07377227
5.466662418,0.418064522,13.07377227
5.466662418,0.418064522,13.07377227
5.466662418,0.418064522,13.07377227
5.350292669,0.036913804,12.76186265
5.232371579,-0.483167126,12.70916423
5.246769355,-1.327636209,12.84086494
5.246769355,-1.327636209,12.84086494
5.230121156,-1.576046463,12.77816912
5.110045281,-2.295562437,12.63189952
5.101510223,-2.319640448,12.98301277
5.224886095,-2.229299507,12.39912906
5.224886095,-2.229299507,12.39912906
5.066380338,-2.318832404,12.4573028
5.019653897,-2.026004963,12.19471391
4.957240108,-2.462246788,12.21795935
4.95815732,-1.699049187,12.30711396
4.745539519,-2.006197165,12.15235041
4.76836596,-2.892065712,12.44955429
4.763311216,-2.967054194,13.18484016
4.611056602,-2.076951541,13.09976737
4.611056602,-2.076951541,13.09976737
4.68851426,-1.410214103,13.30710493
4.624782428,-0.911554887,13.63452596
4.57523303,-1.187589792,13.90635944
4.432477596,-1.272432267,14.04957922
4.410962532,-1.661758241,13.95898739
4.385753945,-1.415563252,14.04622159
4.43685581,-0.82535803,13.95650093
4.43685581,-0.82535803,13.95650093
4.43685581,-0.82535803,13.95650093
4.522834092,-0.904986506,14.05767722
4.689761448,-1.423637198,14.22371561
4.803672963,-2.319483146,14.29010937
4.976979024,-2.585619324,14.34423608
4.794369462,-2.921366829,14.39255169
4.956006061,-2.262535449,14.25434605
5.026707551,-1.902041075,14.19588712
5.125724576,-1.683441791,13.85137774
5.125724576,-1.683441791,13.85137774
5.020674384,-1.610493003,13.30482835
4.829555426,-1.817159096,13.54907158
4.829555426,-1.817159096,13.54907158
4.903400349,-2.84475181,13.41687961
4.903400349,-2.84475181,13.41687961
4.922895556,-3.255988112,13.01251151
4.998400107,-3.093209988,12.69400508
4.898418617,-2.615441548,12.78527004
4.898418617,-2.615441548,12.78527004
4.983893425,-2.381719838,12.65539431
4.956426085,-2.380964497,12.77663208
5.056096581,-1.612152923,13.08717175
5.069730618,-1.183849288,13.21767774
4.976924595,-0.925670015,13.54178087
4.855933111,0.057842144,13.41734788
4.769194456,-0.456173773,13.19303674
4.769194456,-0.456173773,13.19303674
4.769194456,-0.456173773,13.19303674
4.989919259,0.837081646,12.96119888
4.960109904,0.45145184,13.12845639
5.061915948,0.506423361,13.0950883
5.103748185,-1.188347746,13.33690433
5.116024387,-1.25419885,13.14187334
5.154086158,-0.662780265,13.42895156
5.387946186,-1.315887474,13.10316635
5.431710352,-1.245560424,13.42645907
5.58908394,-1.382625352,13.24618915
5.62357172,-0.930209107,13.63711556
5.518353808,-0.898499843,13.90051021
5.492371215,-0.189709446,14.1654503
5.488070463,-1.119256289,13.81367108
5.423105042,-1.171828224,13.66660593
5.350832251,-1.043374277,13.69831526
5.439965925,-0.548903444,14.17033328
5.26702826,-0.177873089,14.45344887
5.297621664,0.207878695,14.9659218
5.297621664,0.207878695,14.9659218
5.297621664,0.207878695,14.9659218
5.270602649,-0.505084011,14.9439477
5.200004265,-0.844615416,15.31541632
5.157229069,-1.058592514,15.10464551
5.092414049,-0.981424568,14.82401773
5.168974266,-1.512034716,15.0835427
5.244644948,-2.335194183,14.6414273
5.183738434,-2.221236216,15.08030856
5.183738434,-2.221236216,15.08030856
5.185736093,-1.830630841,14.84233244
5.185736093,-1.830630841,14.84233244
5.185736093,-1.830630841,14.84233244
5.10869324,-1.707000192,15.15904941
5.041995019,-1.267949266,15.12140975
5.041995019,-1.267949266,15.12140975
4.907613653,-1.424520691,15.00078126
4.907613653,-1.424520691,15.00078126
4.97858782,-1.729212793,15.4985357
5.095004358,-0.509847214,15.66227554
5.193678402,-0.581028307,15.84742309
5.193678402,-0.581028307,15.84742309
5.174937889,-0.683615195,15.88797837
5.118935047,-0.43287704,15.60655165
5.052158344,-0.001744418,15.24728934
5.179371485,0.241116711,15.34368044
5.314784888,-0.219213091,15.14207775
5.214994485,-0.172088435,15.25069214
5.164010972,0.112708204,15.17970274
5.256819989,0.358285826,15.08176201
5.256819989,0.358285826,15.08176201
5.189127441,0.479201346,15.40388038
5.270817515,0.8543332,15.31775141
5.108246041,0.522816443,15.61323169
4.898947213,0.995383865,15.79635653
4.821063897,0.511605269,15.98549475
4.821063897,0.511605269,15.98549475
4.938837571,0.311077556,15.86588167
4.978203718,0.408989292,15.88954701
5.046894733,-0.691521336,15.85921576
5.06509634,-0.883973409,15.89834834
5.017688252,0.093923638,16.17127524
5.103572497,-0.456831484,15.90047135
5.25906043,-0.036753841,15.9503466
5.217101053,-0.247318706,16.32960846
5.199448911,-0.620490289,15.95946289
5.189410351,-0.366405604,15.8341759
5.012440978,-0.404129572,15.97622694
5.003433455,-0.205513927,15.48017975
5.003433455,-0.205513927,15.48017975
5.003433455,-0.205513927,15.48017975
5.18491365,-0.294576027,15.16825494
5.345053698,-1.409584846,14.74250952
5.345053698,-1.409584846,14.74250952
5.345053698,-1.409584846,14.74250952
5.375732449,-1.486363272,15.01910055
5.375732449,-1.486363272,15.01910055
5.409022871,-2.357436306,15.14835163
5.409022871,-2.357436306,15.14835163
5.516429369,-2.709687105,15.65221486
5.47181534,-3.259960203,15.46137998
5.380681799,-2.992896466,15.37103609
5.192997249,-2.649280728,14.92882852
5.326081796,-2.959744039,14.8306453
5.332073342,-3.000291799,14.66211699
5.332073342,-3.000291799,14.66211699
5.359302234,-2.960559911,14.33895386
5.344757771,-2.834187537,14.38606747
5.53463716,-3.400296359,14.77510523
5.623996339,-3.325425956,14.92069583
5.742234088,-3.533981406,14.34223466
5.742234088,-3.533981406,14.34223466
5.742234088,-3.533981406,14.34223466
5.625907918,-3.724313818,14.76481479
5.512718058,-2.554447862,15.17009192
5.461091221,-3.110612241,15.00996885
5.396625854,-2.325253504,15.03487527
5.485649746,-2.0174466,15.14011962
5.316431824,-1.641954647,15.59012317
5.133120407,-0.922890826,16.4132836
5.051914305,-0.465658121,16.35841227
5.027504528,1.048254529,16.43190795
5.075138451,0.867386824,16.45895326
4.978202723,1.037368461,16.0853377
4.885160307,1.596076884,15.82950307
4.865873728,0.83627596,15.75030904
4.799652305,1.436981913,15.6923782
4.799652305,1.436981913,15.6923782
4.799652305,1.436981913,15.6923782
4.67767967,1.437056673,15.88567537
4.527264381,1.958601829,15.89357119
4.603317217,1.996739422,15.5768468
4.746791354,1.037740812,15.41708452
4.830494987,0.289596586,15.53899088
4.686301623,0.209014816,15.50187837
4.686301623,0.209014816,15.50187837
4.648559148,0.200779332,15.15044339
4.712098911,0.061172471,14.78376467
4.607522305,-0.006851758,14.53025128
4.60576258,-0.068433503,14.59549872
4.635796422,0.837099115,14.38225282
4.630349174,1.043892728,14.31822194
4.767986278,1.347147416,13.84672684
4.767986278,1.347147416,13.84672684
4.844654457,2.033232143,13.72623494
4.940935232,2.554898952,13.2077537
4.98800153,2.244109217,13.42873207
4.98800153,2.244109217,13.42873207
5.071332414,1.706663928,13.29763651
5.261643304,1.195465467,13.11763023
5.153017959,1.635936769,13.04391705
5.131158328,2.502778258,13.53005002
5.191626339,3.413486341,13.80984103
5.347847041,2.412072205,13.97907854
5.266008039,2.975720887,13.53710527
5.445946404,2.443973357,13.53469932
5.456189986,2.23924864,13.33544814
5.469044998,1.016252763,13.11192507
5.508875842,1.236933554,12.71101033
5.508875842,1.236933554,12.71101033
5.508875842,1.236933554,12.71101033
5.43084498,1.403287825,12.56878278
5.347425171,1.319379322,12.59094538
5.258520134,1.368389288,12.26427475
5.141774261,2.077208593,12.09741017
4.975088599,2.364360257,11.96899968
4.975088599,2.364360257,11.96899968
4.955193653,3.129963237,11.72412873
4.857116349,3.465728274,11.39580749
4.857116349,3.465728274,11.39580749
4.728326877,2.482920956,10.97946446
4.826291441,2.099601612,10.46447855
4.826291441,2.099601612,10.46447855
4.826291441,2.099601612,10.46447855
4.826291441,2.099601612,10.46447855
4.799233176,2.175170638,10.68523931
4.790943533,1.929169524,10.52848847
4.803074846,2.499038614,10.3656879
4.910326034,2.603734587,10.41357328
4.910326034,2.603734587,10.41357328
4.975585572,2.658481617,10.20426683
4.882320714,2.458098847,10.71138523
4.882320714,2.458098847,10.71138523
4.882320714,2.458098847,10.71138523
4.959129402,2.100656768,10.7105233
5.029327589,2.246255036,11.02386459
5.079978002,1.79037772,10.69105859
5.038406407,1.477348089,11.05255534
4.968276324,1.163735113,11.10091142
5.020308434,1.041942848,11.18817004
4.915088026,0.983892664,10.43778388
4.975913884,1.068167027,10.04564165
4.987622487,1.610125741,10.64439839
5.022779767,1.087547775,10.97460288
5.095954303,0.700209146,11.26138419
5.095954303,0.700209146,11.26138419
5.095954303,0.700209146,11.26138419
5.18200407,0.610589452,11.37879042
5.235754127,0.066939706,11.40464633
5.24875729,-1.00470988,11.75135364
5.317497831,-0.546852536,11.35479275
5.317497831,-0.546852536,11.35479275
5.333065129,-0.162622044,11.14273371
5.353803664,0.758220771,11.32721776
5.353940658,1.176942941,11.03017621
5.350532275,1.581067652,11.00888646
5.350532275,1.581067652,11.00888646
5.350532275,1.581067652,11.00888646
5.389882116,1.353638511,11.58533321
5.186828938,1.010029553,11.72745632
5.264636701,0.851570817,11.83493289
5.122142232,0.603486955,12.00605004
5.12005688,0.667188474,12.51874317
5.12005688,0.667188474,12.51874317
4.996435161,1.234918765,12.19916177
4.887854605,1.379899931,12.86404799
4.887854605,1.379899931,12.86404799
4.995369881,1.547808138,12.49601581
5.080991694,1.108891914,12.64174259
5.126282624,1.640043839,12.00144216
5.117204406,1.603075217,11.9450703
5.281926029,1.564532121,11.8333136
5.350975797,1.916590942,11.95816599
5.301329592,1.603197128,12.60170365
5.332531099,1.019780242,12.61822314
5.332531099,1.019780242,12.61822314
5.348733432,0.942779007,12.92769554
5.320789289,0.504827445,13.0637285
5.401251203,-0.144733967,13.68979312
5.315751659,-0.714350652,13.541684
5.315751659,-0.714350652,13.541684
5.390477164,-1.304393735,13.23004885
5.387918389,-1.821642208,13.31020392
5.387918389,-1.821642208,13.31020392
5.288997288,-1.595921021,13.13188335
5.091762521,-1.943241352,12.71735034
5.112827964,-1.413498302,12.42056053
5.112827964,-1.413498302,12.42056053
5.092885816,-1.216353604,12.39519704
5.050575986,-0.778046044,12.05543187
4.963942225,-0.996691556,11.79558112
4.963942225,-0.996691556,11.79558112
4.936885774,-1.064004642,11.68939456
4.929941974,-1.001711677,11.86524163
5.071653014,-2.374361422,11.89808428
5.139295503,-3.7274046,12.35309312
5.102907899,-4.309460486,12.9022348
5.102907899,-4.309460486,12.9022348
5.108799683,-4.443960319,13.28717119
5.108799683,-4.443960319,13.28717119
5.086086964,-4.077180266,13.30874835
5.002939782,-3.768096221,13.65323416
4.975338576,-3.368985337,13.63368382
5.008431556,-3.598347878,13.76786243
5.151477184,-3.227818258,13.73776805
5.151477184,-3.227818258,13.73776805
5.30890024,-3.420502762,13.55960765
5.30890024,-3.420502762,13.55960765
5.24850613,-3.17443899,13.21112917
5.233926792,-2.998504593,13.25704668
5.233926792,-2.998504593,13.25704668
5.133713969,-2.192308267,13.52772686
5.185841754,-2.219983174,13.07812587
5.227972985,-2.127248049,13.00257162
5.072292773,-2.32785347,12.70695026
4.875368321,-1.902830612,12.30256316
4.735630592,-2.204783369,12.24390671
4.674380416,-1.547683341,12.51199074
4.461594955,-1.798834553,12.63314424
4.601623566,-1.528553687,12.5963097
4.690949848,-1.681305635,12.30643367
4.690949848,-1.681305635,12.30643367
4.758865601,-1.607371622,12.40974719
4.596796519,-1.601468554,12.16145007
4.550483109,-2.028362192,11.97977919
4.481695458,-1.793005045,12.57143159
4.475429011,-2.197366036,12.32747497
4.472806883,-2.221204208,12.52056867
4.438818448,-1.864249594,12.77831999
4.532738241,-1.444240438,12.08609474
4.737519349,-1.0962546,12.02761808
4.709882535,-0.640913857,11.51663849
4.679913948,-1.223700563,11.55491746
4.732688361,-1.817573298,11.92803839
4.833752147,-2.210607018,12.06779615
4.882010674,-2.016406905,12.18447826
4.876989347,-2.21321783,12.06297381
4.995905378,-1.79275528,11.77442322
4.995905378,-1.79275528,11.77442322
5.000547188,-1.545609342,11.53711198
5.112107407,-2.002896156,11.90817189
5.276684654,-2.136402901,12.44600686
5.293231968,-3.268773281,12.39602579
5.244870689,-3.235288849,12.02110006
5.03216889,-4.079206579,12.12166223
4.999216628,-3.783588243,11.93885786
4.999216628,-3.783588243,11.93885786
5.049742016,-3.708488992,11.60829614
5.043162688,-4.434721207,11.77444725
5.043162688,-4.434721207,11.77444725
5.043162688,-4.434721207,11.77444725
5.085902579,-4.251320078,11.92096372
4.99686484,-3.944503137,11.81142634
4.99686484,-3.944503137,11.81142634
4.99686484,-3.944503137,11.81142634
4.990023384,-4.052507942,12.40346187
5.014591316,-3.007532259,12.60834825
4.941355715,-3.321719055,12.52000592
4.993127221,-2.499847293,12.24273565
5.066166613,-2.286328686,12.15216919
5.192223799,-2.542847099,11.92031573
5.115044628,-1.9620325,11.86391138
5.155570816,-1.280622487,12.27376451
5.17695915,-1.626568706,12.70698204
5.265198278,-1.227397696,12.44833382
5.419722889,-1.531545342,12.26625592
5.368168433,-1.410791919,12.09723361
5.368168433,-1.410791919,12.09723361
5.368168433,-1.410791919,12.09723361
5.367140203,-1.734870882,11.94084256
